single_pass_record_id,doi,paper_title,paper_status,source_kind,formulation_label,formulation_name,api_name,api_concentration_value,api_concentration_unit,api_basis,api_concentration_raw,excipient_composition,endpoint_kind,endpoint_value,endpoint_unit,endpoint_time,endpoint_time_unit,device,study_type,membrane_type,membrane_source,membrane_thickness_um,receptor_medium,dose_type,dose_amount,diffusion_area_cm2,source_evidence,confidence,notes,label_norm,time_h
10.1248/cpb.c21-00033::sp0018,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,#9,IL preparation #9,Ibuprofen,,,molar fraction in prepared IL mixture,At preparation LID/IBU ratio 0.9/0.1; after preparation LID/IBU as IL 0.1/0.1; dissolved LID/IBU in IL 0.19/0; suspended LID/IBU in IL 0.61/0,"[{'name': 'Lidocaine', 'concentration_value': 0.9, 'concentration_unit': 'molar fraction', 'basis': 'at preparation', 'raw': '0.9/0.1 mixture; lidocaine component in preparation #9'}, {'name': 'Methanol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'Used to form IL and removed at reduced pressure'}]",cumulative amount,,µmol/cm2,8.0,h,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,LINTEC Corporation,75.0,"Phosphate-buffered saline (PBS), pH 7.4",finite,3.0 mL donor solution applied on donor side,,Fig. 3b; Table 2; Experimental/Membrane Permeation Experiments. Time course 0–8 h.,0.93,Cumulative amount value not explicitly readable in text.,#9,8.0
10.1248/cpb.c21-00033::sp0019,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,#5,IL preparation #5,Lidocaine,,,molar fraction in prepared IL mixture,At preparation LID/IBU ratio 0.5/0.5; after preparation LID/IBU as IL 0.5/0.5; dissolved LID/IBU in IL 0/0; suspended LID/IBU in IL 0/0,"[{'name': 'Ibuprofen', 'concentration_value': 0.5, 'concentration_unit': 'molar fraction', 'basis': 'at preparation', 'raw': '0.5/0.5 mixture; ibuprofen component in preparation #5'}]",flux,3.99,µmol/cm2/h,,,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,LINTEC Corporation,75.0,"Phosphate-buffered saline (PBS), pH 7.4",finite,3.0 mL donor solution applied on donor side,,"Results text on p. 485: 'lidocaine and ibuprofen permeation rates from IL preparation #5 were 3.99 ± 0.06 and 1.18 ± 0.05 µmol/cm2/h, respectively' and Fig. 4a.",0.99,Steady-state flux calculated from slope of cumulative permeation from 1 to 8 h.,#5,
10.1248/cpb.c21-00033::sp0020,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,#5,IL preparation #5,Ibuprofen,,,molar fraction in prepared IL mixture,At preparation LID/IBU ratio 0.5/0.5; after preparation LID/IBU as IL 0.5/0.5; dissolved LID/IBU in IL 0/0; suspended LID/IBU in IL 0/0,"[{'name': 'Lidocaine', 'concentration_value': 0.5, 'concentration_unit': 'molar fraction', 'basis': 'at preparation', 'raw': '0.5/0.5 mixture; lidocaine component in preparation #5'}]",flux,1.18,µmol/cm2/h,,,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,LINTEC Corporation,75.0,"Phosphate-buffered saline (PBS), pH 7.4",finite,3.0 mL donor solution applied on donor side,,Results text on p. 485 and Fig. 4b: ibuprofen permeation rate from IL preparation #5 was 1.18 ± 0.05 µmol/cm2/h.,0.99,Steady-state flux calculated from slope of cumulative permeation from 1 to 8 h.,#5,
10.1248/cpb.c21-00033::sp0021,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,suspended aqueous solution,Lidocaine-suspended aqueous solution,Lidocaine,,,approximately three times higher than water solubility,About three times higher amounts of lidocaine compared with their solubility in water were added to purified water,"[{'name': 'Purified water', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'vehicle'}, {'name': 'Lidocaine', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'suspended; about three times higher than solubility'}]",flux,7.92,µmol/cm2/h,,,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,LINTEC Corporation,75.0,"Phosphate-buffered saline (PBS), pH 7.4",finite,3.0 mL donor solution applied on donor side,,"Results text on p. 485: 'lidocaine and ibuprofen permeation rates from the suspended aqueous solution were 7.92 ± 0.39 and 2.35 ± 0.20 µmol/cm2/h, respectively.'",0.99,Used as reference for dQ/dtsol(Av=1).,suspendedaqueoussolution,
10.1248/cpb.c21-00033::sp0022,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,suspended aqueous solution,Ibuprofen-suspended aqueous solution,Ibuprofen,,,approximately three times higher than water solubility,About three times higher amounts of ibuprofen compared with their solubility in water were added to purified water,"[{'name': 'Purified water', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'vehicle'}, {'name': 'Ibuprofen', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'suspended; about three times higher than solubility'}]",flux,2.35,µmol/cm2/h,,,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,LINTEC Corporation,75.0,"Phosphate-buffered saline (PBS), pH 7.4",finite,3.0 mL donor solution applied on donor side,,Results text on p. 485: suspended aqueous solution flux values for ibuprofen.,0.99,Used as reference for dQ/dtsol(Av=1).,suspendedaqueoussolution,
10.18433/j3160b::sp0001,10.18433/j3160b,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,ok,,NSV-CALC,Niosome-loaded hydrogel system (LBG/Xanthan 1:1),Calcein,,,,loaded with sodium CALC 10−2 M in HEPES during vesicle hydration; no final concentration in gel stated,"[{'name': 'Tween 20', 'concentration_value': 15.0, 'concentration_unit': 'mM', 'basis': 'molar ratio in vesicle preparation', 'raw': 'Tw20 and CHOL in 1:1 molar ratio (15:15 mM)'}, {'name': 'cholesterol', 'concentration_value': 15.0, 'concentration_unit': 'mM', 'basis': 'molar ratio in vesicle preparation', 'raw': 'Tw20 and CHOL in 1:1 molar ratio (15:15 mM)'}, {'name': 'locust bean gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'polymer solution concentration', 'raw': 'LBG (cp = 0.5% w/V)'}, {'name': 'xanthan gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'polymer solution concentration', 'raw': 'xanth (cp = 0.5% w/V)'}]",percent released,100.0,%,24.0,h,other,in vitro release,,,,HEPES buffer (pH 7.4),finite,not explicitly reported; 2 cm3 vesicle solution embedded into 8 mL total polymer mixture per gel batch,,Figure 2a and Results/Discussion text: 'The more hydrophilic CALC was completely released within the first 24 h in both cases...' and '100% release in 24 hours.' Release experiments section states experiments were in HEPES at 32 °C.,0.96,Timepoint corresponds to complete release within 24 h; exact intermediate values not tabulated.,nsvcalc,24.0
10.18433/j3160b::sp0002,10.18433/j3160b,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,ok,,gel+CALC,LBG/Xanthan hydrogel with free calcein,Calcein,,,,calcein dispersed directly in gel; exact amount not stated,"[{'name': 'locust bean gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'polymer solution concentration', 'raw': 'LBG (cp = 0.5% w/V)'}, {'name': 'xanthan gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'polymer solution concentration', 'raw': 'xanth (cp = 0.5% w/V)'}]",percent released,100.0,%,24.0,h,other,in vitro release,,,,HEPES buffer (pH 7.4),finite,not explicitly reported,,"Figure 2a and text: release from the polysaccharidic gel matrix, 'The more hydrophilic CALC was completely released within the first 24 h in both cases...'",0.96,Free CALC in gel and NSV-loaded CALC both reached complete release by 24 h.,gelcalc,24.0
10.18433/j3160b::sp0003,10.18433/j3160b,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,ok,,NSV-NR,Niosome-loaded hydrogel system (LBG/Xanthan 1:1),Nile red,,,,NR added at 2.5 mM to surfactant/cholesterol mixture before vesicle preparation,"[{'name': 'Tween 20', 'concentration_value': 15.0, 'concentration_unit': 'mM', 'basis': 'molar ratio in vesicle preparation', 'raw': 'Tw20 and CHOL in 1:1 molar ratio (15:15 mM)'}, {'name': 'cholesterol', 'concentration_value': 15.0, 'concentration_unit': 'mM', 'basis': 'molar ratio in vesicle preparation', 'raw': 'Tw20 and CHOL in 1:1 molar ratio (15:15 mM)'}, {'name': 'locust bean gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'polymer solution concentration', 'raw': 'LBG (cp = 0.5% w/V)'}, {'name': 'xanthan gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'polymer solution concentration', 'raw': 'xanth (cp = 0.5% w/V)'}]",percent released,70.0,%,48.0,h,other,in vitro release,,,,HEPES buffer (pH 7.4),finite,not explicitly reported; 2 cm3 vesicle solution embedded into 8 mL total polymer mixture per gel batch,,Figure 2a and Results/Discussion text: '...almost 70 % of NR was delivered within 48 h (Figure 2a).',0.97,Graph also shows ~70% at 48 h; intermediate points not extracted because only explicit endpoint summary reported in text.,nsvnr,48.0
10.18433/j3160b::sp0004,10.18433/j3160b,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,ok,,gel+NR,LBG/Xanthan hydrogel with free nile red,Nile red,,,,NR directly dispersed in hydrogel; exact amount not stated,"[{'name': 'locust bean gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'polymer solution concentration', 'raw': 'LBG (cp = 0.5% w/V)'}, {'name': 'xanthan gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'polymer solution concentration', 'raw': 'xanth (cp = 0.5% w/V)'}]",percent released,0.0,%,48.0,h,other,in vitro release,,,,HEPES buffer (pH 7.4),finite,not explicitly reported,,"Figure 2a and text: 'When NR was directly dispersed in the hydrogel, almost no diffusion occurred...'",0.9,No exact numeric value reported; extracted as approximately zero based on text.,gelnr,48.0
10.18433/j3160b::sp0005,10.18433/j3160b,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,ok,,NSV-CAFF,Niosome-loaded hydrogel system (LBG/Xanthan 1:1),Caffeine,3.0,%,w/v in vesicle preparation,CAFF (3%) added to surfactant/CHOL mixture before vesicle preparations,"[{'name': 'Tween 20', 'concentration_value': 15.0, 'concentration_unit': 'mM', 'basis': 'molar ratio in vesicle preparation', 'raw': 'Tw20 and CHOL in 1:1 molar ratio (15:15 mM)'}, {'name': 'cholesterol', 'concentration_value': 15.0, 'concentration_unit': 'mM', 'basis': 'molar ratio in vesicle preparation', 'raw': 'Tw20 and CHOL in 1:1 molar ratio (15:15 mM)'}, {'name': 'locust bean gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'polymer solution concentration', 'raw': 'LBG (cp = 0.5% w/V)'}, {'name': 'xanthan gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'polymer solution concentration', 'raw': 'xanth (cp = 0.5% w/V)'}]",percent released,100.0,%,48.0,h,other,in vitro release,,,,HEPES buffer (pH 7.4),finite,not explicitly reported; 2 cm3 vesicle solution embedded into 8 mL total polymer mixture per gel batch,,Figure 3a and text: '...CAFF ... was capable to diffuse out completely from the polymeric matrix within the first 24-48 hours...',0.94,Figure indicates near-complete release by 24 h and complete by 48 h; exact intermediate points not tabulated.,nsvcaff,48.0
10.18433/j3160b::sp0006,10.18433/j3160b,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,ok,,gel+CAFF,LBG/Xanthan hydrogel with free caffeine,Caffeine,3.0,%,w/v in gel formulation,CAFF (3%) dispersed directly in hydrogel,"[{'name': 'locust bean gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'polymer solution concentration', 'raw': 'LBG (cp = 0.5% w/V)'}, {'name': 'xanthan gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'polymer solution concentration', 'raw': 'xanth (cp = 0.5% w/V)'}]",percent released,100.0,%,48.0,h,other,in vitro release,,,,HEPES buffer (pH 7.4),finite,not explicitly reported,,Figure 3a and text: '...CAFF ... was capable to diffuse out completely from the polymeric matrix within the first 24-48 hours...',0.94,Exact time for complete release not specified; 48 h used as the latest reported timepoint.,gelcaff,48.0
10.18433/j3160b::sp0007,10.18433/j3160b,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,ok,,NSV-IBU,Niosome-loaded hydrogel system (LBG/Xanthan 1:1),Ibuprofen,1.0,%,w/v in vesicle preparation,IBU (1%) added to surfactant/CHOL mixture before vesicle preparations,"[{'name': 'Tween 20', 'concentration_value': 15.0, 'concentration_unit': 'mM', 'basis': 'molar ratio in vesicle preparation', 'raw': 'Tw20 and CHOL in 1:1 molar ratio (15:15 mM)'}, {'name': 'cholesterol', 'concentration_value': 15.0, 'concentration_unit': 'mM', 'basis': 'molar ratio in vesicle preparation', 'raw': 'Tw20 and CHOL in 1:1 molar ratio (15:15 mM)'}, {'name': 'locust bean gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'polymer solution concentration', 'raw': 'LBG (cp = 0.5% w/V)'}, {'name': 'xanthan gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'polymer solution concentration', 'raw': 'xanth (cp = 0.5% w/V)'}]",percent released,60.0,%,48.0,h,other,in vitro release,,,,HEPES buffer (pH 7.4),finite,not explicitly reported; 2 cm3 vesicle solution embedded into 8 mL total polymer mixture per gel batch,,"Figure 3a and text: '...even after 48 h, the release was not complete and only about 60% of the loaded drug was capable to diffuse from the matrix...'",0.98,Endpoint reflects maximal explicitly reported value at 48 h.,nsvibu,48.0
10.18433/j3160b::sp0008,10.18433/j3160b,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,ok,,gel+IBU,LBG/Xanthan hydrogel with free ibuprofen,Ibuprofen,1.0,%,w/v in gel formulation,IBU (1%) dispersed directly in hydrogel,"[{'name': 'locust bean gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'polymer solution concentration', 'raw': 'LBG (cp = 0.5% w/V)'}, {'name': 'xanthan gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'polymer solution concentration', 'raw': 'xanth (cp = 0.5% w/V)'}]",percent released,60.0,%,48.0,h,other,in vitro release,,,,HEPES buffer (pH 7.4),finite,not explicitly reported,,"Figure 3a and text: '...even after 48 h, the release was not complete and only about 60% of the loaded drug was capable to diffuse from the matrix...'",0.98,Text indicates approximately 60% at 48 h for IBU release from matrix; figure is consistent.,gelibu,48.0
10.21203/rs.3.rs-3773667/v1::sp0001,10.21203/rs.3.rs-3773667/v1,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,C,Cotton fabric sample C with PLA-PEG top layer,Ibuprofen,,,,Theoretical loaded amount 1 mg/cm2 for all samples; sample C received ibuprofen in PLA-PEG carrier,"[{'name': 'PLA-PEG', 'concentration_value': 0.2, 'concentration_unit': 'g', 'basis': 'in 100 mL dichloromethane for 1-step active layer application; polymer:drug ratio 2:1', 'raw': '0.2 g IBU and 0.4 g star-shaped PLA were added to 100 mL dichloromethane ... The same procedure was specified for the PLA-PEG. The ratio of polymer to IBU amount was again kept at 2:1.'}]",percent released,6.0,%,2.0,minutes,other,in vitro release,cotton fabric dressing,prepared cotton fabric sample C,,"PBS 0.1 M, pH 7.4",finite,theoretical loaded ibuprofen 1 mg/cm2,1.0,"Results section 'Ibuprofen release profile'; Table 4 'Percentage and absolute values of IBU release in 14 days'; Methods page 7: '1x1 cm samples were cut and put into 20 ml of phosphate-buffered saline (PBS 0.1 M, pH 7.4) at room temperature.'",0.98,One record per formulation x timepoint cell. Sample C corresponds to PLA-PEG carrier. Dose amount inferred only from explicit theoretical load statement and 1x1 cm sample used in release test; no actual measured loaded mass reported.,c,0.03333333333333333
10.21203/rs.3.rs-3773667/v1::sp0002,10.21203/rs.3.rs-3773667/v1,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,,E,Cotton fabric sample E with star-shaped PLA top layer,Ibuprofen,,,,Theoretical loaded amount 1 mg/cm2 for all samples; sample E received ibuprofen in star-PLA carrier,"[{'name': 'star-shaped PLA', 'concentration_value': 0.4, 'concentration_unit': 'g', 'basis': 'in 100 mL dichloromethane for 1-step active layer application; polymer:drug ratio 2:1', 'raw': '0.2 g IBU and 0.4 g star-shaped PLA were added to 100 mL dichloromethane ... The ratio of polymer to IBU amount was again kept at 2:1.'}]",percent released,6.0,%,2.0,minutes,other,in vitro release,cotton fabric dressing,prepared cotton fabric sample E,,"PBS 0.1 M, pH 7.4",finite,theoretical loaded ibuprofen 1 mg/cm2,1.0,"Results section 'Ibuprofen release profile'; Table 4 'Percentage and absolute values of IBU release in 14 days'; Methods page 7: '1x1 cm samples were cut and put into 20 ml of phosphate-buffered saline (PBS 0.1 M, pH 7.4) at room temperature.'",0.98,One record per formulation x timepoint cell. Sample E corresponds to star-PLA carrier. Dose amount inferred only from explicit theoretical load statement and 1x1 cm sample used in release test; no actual measured loaded mass reported.,e,0.03333333333333333
